"","Telia","Comhem","Telenor","Bredband2","Bahnhof","Others"
"2011",1.18083755433217,2.04735763015519,0.887504610962606,1.80120626612125,1.01973624982882,0.593694187592341
"2012",1.30165161784668,2.09330027462448,0.699643574218305,2.01052956316558,1.10853599491285,0.612026515104966
"2013",1.36240117324521,2.00365029197587,0.822400432589163,1.63135530656836,0.969321600359001,0.535399360111216
"2014",1.26061444253805,1.31541532438869,1.34898320725264,1.31743970119458,0.702624821000656,0.462330668765878
"2015",1.25985512663728,1.4467767130132,1.20249763918538,1.1944933295966,0.674113168442404,0.471583898368747
"2016",1.18646809611124,1.7991403611731,1.22408229238954,1.02937364776927,0.598836998855218,0.50246949211529
